GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE,REGION,HPV_INT_DOSES
COUNTRIES,COL,Colombia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,354985,139767.0,39.0,AMR,1 dose
COUNTRIES,COK,Cook Islands,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,WPR,2 doses (6 months)
COUNTRIES,CRI,Costa Rica,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,34621,19686.0,57.0,AMR,2 doses (6 months)
COUNTRIES,CIV,Ivory Coast,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2170371,601359.0,28.0,AFR,1 dose
COUNTRIES,HRV,Croatia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,19525,9096.0,47.0,EUR,2 doses (6 months)
COUNTRIES,CYP,Cyprus,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,84.0,EUR,2 doses (6 months)
COUNTRIES,CZE,Czech Republic,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,57753,40880.0,71.0,EUR,2 doses (6 months)
COUNTRIES,DNK,Denmark,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,33824,31085.0,92.0,EUR,2 doses (6 months)
COUNTRIES,DMA,Dominica,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,454,344.0,76.0,AMR,1 dose
COUNTRIES,DOM,Dominican Republic,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,101042,19403.0,19.0,AMR,1 dose
COUNTRIES,ECU,Ecuador,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,159127,45532.0,29.0,AMR,1 dose
COUNTRIES,SLV,El Salvador,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,93514,41152.0,44.0,AMR,1 dose
COUNTRIES,ERI,Eritrea,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,EST,Estonia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,7652,4830.0,63.0,EUR,1 dose
COUNTRIES,SWZ,Eswatini,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ETH,Ethiopia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1452699,769930.0,53.0,AFR,1 dose
COUNTRIES,FJI,Fiji,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,8528,6908.0,81.0,WPR,2 doses (6 months)
COUNTRIES,FIN,Finland,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,71.0,EUR,2 doses (6 months)
COUNTRIES,FRA,France,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,46.0,EUR,2 doses (6 months)
COUNTRIES,GMB,Gambia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,35553,11340.0,32.0,AFR,1 dose
COUNTRIES,GEO,Georgia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,26355,8893.0,34.0,EUR,2 doses (6 months)
COUNTRIES,DEU,Germany,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,67.0,EUR,2 doses (6 months)
COUNTRIES,GRC,Greece,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,GRD,Grenada,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,856,13.0,2.0,AMR,1 dose
COUNTRIES,GTM,Guatemala,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,191179,67624.0,35.0,AMR,1 dose
COUNTRIES,GUY,Guyana,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,35680,871.0,2.0,AMR,1 dose
COUNTRIES,HND,Honduras,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,104403,73408.0,70.0,AMR,1 dose
COUNTRIES,HUN,Hungary,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,48272,36622.0,76.0,EUR,2 doses (6 months)
COUNTRIES,ISL,Iceland,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2520,2157.0,86.0,EUR,2 doses (6 months)
COUNTRIES,IDN,Indonesia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2337738,132922.0,6.0,WPR,1 dose
COUNTRIES,IRL,Ireland,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,35495,26594.0,75.0,EUR,1 dose
COUNTRIES,ISR,Israel,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,72146,47637.0,66.0,EUR,2 doses (6 months)
COUNTRIES,ISR,Israel,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,72146,47637.0,66.0,EMR,2 doses (6 months)
COUNTRIES,ITA,Italy,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,275983,145531.0,53.0,EUR,2 doses (6 months)
COUNTRIES,JAM,Jamaica,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,21053,180.0,1.0,AMR,1 dose
COUNTRIES,JPN,Japan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,543795,75641.0,14.0,WPR,2 doses (6 months)
COUNTRIES,KAZ,Kazakhstan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,KEN,Kenya,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2984592,877907.0,29.0,AFR,1 dose
COUNTRIES,KIR,Kiribati,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,KWT,Kuwait,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KGZ,Kyrgyzstan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,LAO,Laos,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,148251,43617.0,29.0,WPR,1 dose
COUNTRIES,LVA,Latvia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10495,4229.0,40.0,EUR,2 doses (6 months)
COUNTRIES,LSO,Lesotho,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,LBR,Liberia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,70406,28325.0,40.0,AFR,1 dose
COUNTRIES,LBY,Libya,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EMR,
COUNTRIES,LTU,Lithuania,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,15230,9222.0,61.0,EUR,2 doses (6 months)
COUNTRIES,LUX,Luxembourg,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,79.0,EUR,2 doses (6 months)
COUNTRIES,MWI,Malawi,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,281846,36402.0,13.0,AFR,1 dose
COUNTRIES,MYS,Malaysia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,260027,34933.0,13.0,WPR,1 dose
COUNTRIES,MDV,Maldives,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,3649,2096.0,57.0,SEAR,1 dose
COUNTRIES,MLI,Mali,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MLT,Malta,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2236,1957.0,88.0,EUR,2 doses (6 months)
COUNTRIES,MHL,Marshall Islands,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,614,461.0,75.0,WPR,2 doses (6 months)
COUNTRIES,MRT,Mauritania,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,364738,129448.0,35.0,AFR,1 dose
COUNTRIES,MUS,Mauritius,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6862,5388.0,79.0,AFR,2 doses (6 months)
COUNTRIES,MEX,Mexico,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1086636,13512.0,1.0,AMR,1 dose
COUNTRIES,FSM,Micronesia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1190,934.0,79.0,WPR,2 doses (6 months)
COUNTRIES,MCO,Monaco,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,MNG,Mongolia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,MNE,Montenegro,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,MAR,Morocco,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,1 dose
COUNTRIES,MOZ,Mozambique,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,453578,251124.0,55.0,AFR,1 dose
COUNTRIES,MMR,Myanmar,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,426522,0.0,0.0,SEAR,1 dose
COUNTRIES,NRU,Nauru,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,WPR,2 doses (6 months)
COUNTRIES,NLD,Netherlands,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,66.0,EUR,2 doses (6 months)
COUNTRIES,NZL,New Zealand,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,32761,21670.0,66.0,WPR,2 doses (6 months)
COUNTRIES,NGA,Nigeria,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,NIU,Niue,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,33,25.0,76.0,WPR,2 doses (6 months)
COUNTRIES,MKD,North Macedonia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10672,3404.0,32.0,EUR,2 doses (6 months)
COUNTRIES,NOR,Norway,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,32358,29329.0,91.0,EUR,2 doses (6 months)
COUNTRIES,PLW,Palau,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,69.0,WPR,2 doses (6 months)
COUNTRIES,PAN,Panama,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,37115,27865.0,75.0,AMR,2 doses (6 months)
COUNTRIES,PRY,Paraguay,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,60306,33580.0,56.0,AMR,1 dose
COUNTRIES,PER,Peru,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,278527,106793.0,38.0,AMR,1 dose
COUNTRIES,PHL,Philippines,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1171968,43960.0,4.0,WPR,2 doses (6 months)
COUNTRIES,POL,Poland,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,PRT,Portugal,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,49270,45142.0,92.0,EUR,2 doses (6 months)
COUNTRIES,QAT,Qatar,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KOR,South Korea,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,227323,194033.0,85.0,WPR,2 doses (6 months)
COUNTRIES,MDA,Moldova,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,20010,8458.0,42.0,EUR,2 doses (6 months)
COUNTRIES,ROU,Romania,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,RUS,Russia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,RWA,Rwanda,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,159310,123138.0,77.0,AFR,1 dose
COUNTRIES,KNA,Saint Kitts and Nevis,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,355,263.0,74.0,AMR,1 dose
COUNTRIES,LCA,Saint Lucia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1181,893.0,76.0,AMR,1 dose
COUNTRIES,VCT,Saint Vincent and the Grenadines,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,AMR,1 dose
COUNTRIES,WSM,Samoa,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,SMR,San Marino,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,39.0,EUR,2 doses (6 months)
COUNTRIES,STP,São Tomé and Príncipe,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2710,2005.0,74.0,AFR,1 dose
COUNTRIES,SAU,Saudi Arabia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (12 months)
COUNTRIES,SEN,Senegal,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,217548,146051.0,67.0,AFR,2 doses (6 months)
COUNTRIES,SRB,Serbia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SYC,Seychelles,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,816,628.0,77.0,AFR,2 doses (6 months)
COUNTRIES,SLE,Sierra Leone,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,SGP,Singapore,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,89.0,WPR,2 doses (6 months)
COUNTRIES,SVK,Slovakia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SVN,Slovenia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,38.0,EUR,2 doses (6 months)
COUNTRIES,SLB,Solomon Islands,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,51747,3152.0,6.0,WPR,1 dose
COUNTRIES,ZAF,South Africa,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1065517,413770.0,39.0,AFR,1 dose
COUNTRIES,ESP,Spain,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,228771,206375.0,90.0,EUR,1 dose
COUNTRIES,LKA,Sri Lanka,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,176030,119761.0,68.0,SEAR,2 doses (6 months)
COUNTRIES,SUR,Suriname,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5437,175.0,3.0,AMR,1 dose
COUNTRIES,SWE,Sweden,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,87.0,EUR,2 doses (6 months)
COUNTRIES,CHE,Switzerland,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,74.0,EUR,2 doses (6 months)
COUNTRIES,TJK,Tajikistan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,THA,Thailand,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TLS,Timor-Leste,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TGO,Togo,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,TON,Tonga,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,TTO,Trinidad and Tobago,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,20364,3761.0,18.0,AMR,2 doses (6 months)
COUNTRIES,TUR,Turkey,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,TKM,Turkmenistan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,73403,72608.0,99.0,EUR,1 dose
COUNTRIES,TUV,Tuvalu,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,111,88.0,79.0,WPR,1 dose
COUNTRIES,UGA,Uganda,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,642034,499667.0,78.0,AFR,1 dose
COUNTRIES,UKR,Ukraine,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,ARE,United Arab Emirates,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,45048,16968.0,38.0,EMR,2 doses (6 months)
COUNTRIES,GBR,United Kingdom,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,374265,313012.0,84.0,EUR,1 dose
COUNTRIES,TZA,Tanzania,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,748845,535298.0,71.0,AFR,1 dose
COUNTRIES,USA,the United States of America,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,73.0,AMR,1 dose
COUNTRIES,URY,Uruguay,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,22663,12351.0,54.0,AMR,2 doses (6 months)
COUNTRIES,UZB,Uzbekistan,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1155811,1157868.0,99.0,EUR,1 dose
COUNTRIES,VUT,Vanuatu,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,ZMB,Zambia,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,242645,106398.0,44.0,AFR,1 dose
COUNTRIES,ZWE,Zimbabwe,2021.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,440453,278070.0,63.0,AFR,1 dose
COUNTRIES,ALB,Albania,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,AND,Andorra,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,77.0,EUR,2 doses (6 months)
COUNTRIES,ATG,Antigua and Barbuda,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,AMR,2 doses (6 months)
COUNTRIES,ARG,Argentina,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,358281,255300.0,71.0,AMR,1 dose
COUNTRIES,ARM,Armenia,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17803,1783.0,10.0,EUR,1 dose
COUNTRIES,AUS,Australia,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,157594,116791.0,74.0,WPR,1 dose
COUNTRIES,AUT,Austria,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,58.0,EUR,2 doses (6 months)
COUNTRIES,AZE,Azerbaijan,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,BHS,Bahamas,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5637,367.0,7.0,AMR,
COUNTRIES,BHR,Bahrain,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,BGD,Bangladesh,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,BRB,Barbados,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1838,1080.0,59.0,AMR,1 dose
COUNTRIES,BLR,Belarus,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BEL,Belgium,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,77.0,EUR,2 doses (6 months)
COUNTRIES,BLZ,Belize,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,3546,1903.0,54.0,AMR,1 dose
COUNTRIES,BTN,Bhutan,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6253,5490.0,88.0,SEAR,1 dose
COUNTRIES,BOL,Bolivia,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,118852,68422.0,58.0,AMR,1 dose
COUNTRIES,BIH,Bosnia and Herzegovina,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BWA,Botswana,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,49061,26727.0,54.0,AFR,2 doses (6 months)
COUNTRIES,BRA,Brazil,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1590611,1400598.0,88.0,AMR,1 dose
COUNTRIES,BRN,Brunei,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2978,2622.0,88.0,WPR,2 doses (6 months)
COUNTRIES,BGR,Bulgaria,2020.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,65949,2431.0,4.0,EUR,2 doses (6 months)
