GROUP	CODE	NAME	YEAR	ANTIGEN	ANTIGEN_DESCRIPTION	COVERAGE_CATEGORY	COVERAGE_CATEGORY_DESCRIPTION	TARGET_NUMBER	DOSES	COVERAGE
COUNTRIES	UZB	Uzbekistan	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	VUT	Vanuatu	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	VUT	Vanuatu	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage			
COUNTRIES	VEN	Venezuela (Bolivarian Republic of)	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage			
COUNTRIES	VEN	Venezuela (Bolivarian Republic of)	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	VNM	Viet Nam	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage			
COUNTRIES	VNM	Viet Nam	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	YEM	Yemen	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	YEM	Yemen	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage			
COUNTRIES	ZMB	Zambia	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	ZMB	Zambia	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage	237015	91037	38.41.00
COUNTRIES	ZWE	Zimbabwe	2022	HPV_FEM	HPV Female, final dose	ADMIN	Administrative coverage	226500		
COUNTRIES	ZWE	Zimbabwe	2022	HPV_MALE	HPV Male, final dose	ADMIN	Administrative coverage			
COUNTRIES	ALB	Albania	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	AND	Andorra	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ATG	Antigua and Barbuda	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ARG	Argentina	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	362668	194041	54
COUNTRIES	ARM	Armenia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	AUS	Australia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	167629	128552	77
COUNTRIES	AUT	Austria	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			41
COUNTRIES	AZE	Azerbaijan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BHS	Bahamas	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	2882	260	9
COUNTRIES	BHR	Bahrain	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BGD	Bangladesh	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BRB	Barbados	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	1833	333	18
COUNTRIES	BLR	Belarus	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BEL	Belgium	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			64
COUNTRIES	BLZ	Belize	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	3907	570	15
COUNTRIES	BTN	Bhutan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BOL	Bolivia (Plurinational State of)	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BIH	Bosnia and Herzegovina	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BWA	Botswana	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BRA	Brazil	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	1523995	733260	48
COUNTRIES	BRN	Brunei Darussalam	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BGR	Bulgaria	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	BFA	Burkina Faso	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CPV	Cabo Verde	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KHM	Cambodia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CMR	Cameroon	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CAN	Canada	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			81
COUNTRIES	CHL	Chile	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	COL	Colombia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	COK	Cook Islands	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CRI	Costa Rica	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CIV	Côte d'Ivoire	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	HRV	Croatia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			31
COUNTRIES	CYP	Cyprus	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CZE	Czechia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			42
COUNTRIES	DNK	Denmark	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	35299	24804	70
COUNTRIES	DMA	Dominica	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	DOM	Dominican Republic	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ECU	Ecuador	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SLV	El Salvador	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ERI	Eritrea	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	EST	Estonia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SWZ	Eswatini	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ETH	Ethiopia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	FJI	Fiji	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	FIN	Finland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			61
COUNTRIES	FRA	France	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			16
COUNTRIES	GMB	Gambia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	GEO	Georgia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	DEU	Germany	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			31
COUNTRIES	GRC	Greece	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	GRD	Grenada	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	GTM	Guatemala	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	GUY	Guyana	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	7436	409	6
COUNTRIES	HND	Honduras	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	HUN	Hungary	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ISL	Iceland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	IDN	Indonesia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	IRL	Ireland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	35674	24327	68
COUNTRIES	ISR	Israel	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	75691	39254	52
COUNTRIES	ITA	Italy	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	295429	165541	56
COUNTRIES	JAM	Jamaica	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	JPN	Japan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KAZ	Kazakhstan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KEN	Kenya	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KIR	Kiribati	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KWT	Kuwait	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KGZ	Kyrgyzstan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LAO	Lao People's Democratic Republic	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LVA	Latvia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LSO	Lesotho	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LBR	Liberia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LBY	Libya	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LTU	Lithuania	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LUX	Luxembourg	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MWI	Malawi	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MYS	Malaysia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MDV	Maldives	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MLI	Mali	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MLT	Malta	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MHL	Marshall Islands	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MRT	Mauritania	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MUS	Mauritius	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MEX	Mexico	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	FSM	Micronesia (Federated States of)	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MCO	Monaco	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MNE	Montenegro	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MMR	Myanmar	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	NZL	New Zealand	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	35342	23512	67
COUNTRIES	NGA	Nigeria	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	NIU	Niue	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MKD	North Macedonia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	NOR	Norway	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	33559	30004	89
COUNTRIES	PLW	Palau	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	PAN	Panama	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	37228	24599	66
COUNTRIES	PRY	Paraguay	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SRB	Serbia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SYC	Seychelles	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SLE	Sierra Leone	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SGP	Singapore	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SVK	Slovakia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SVN	Slovenia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SLB	Solomon Islands	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ZAF	South Africa	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ESP	Spain	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	LKA	Sri Lanka	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SUR	Suriname	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	SWE	Sweden	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	CHE	Switzerland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			49
COUNTRIES	TJK	Tajikistan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	THA	Thailand	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	TLS	Timor-Leste	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	TGO	Togo	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	TON	Tonga	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	TTO	Trinidad and Tobago	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	20200	2683	13
COUNTRIES	TUR	Türkiye	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	TKM	Turkmenistan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	55319	50912	92
COUNTRIES	TUV	Tuvalu	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	UGA	Uganda	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	UKR	Ukraine	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ARE	United Arab Emirates	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	GBR	United Kingdom of Great Britain and Northern Ireland	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			53
COUNTRIES	TZA	United Republic of Tanzania	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	USA	United States of America	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			63
COUNTRIES	URY	Uruguay	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates	24026	5698	24
COUNTRIES	UZB	Uzbekistan	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	VUT	Vanuatu	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ZMB	Zambia	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	ZWE	Zimbabwe	2022	15HPVC_M	HPV Vaccination coverage by age 15, last dose, males	HPV	HPV Estimates			
COUNTRIES	AFG	Afghanistan	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	AFG	Afghanistan	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	ALB	Albania	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	ALB	Albania	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	DZA	Algeria	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	DZA	Algeria	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	AND	Andorra	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	AND	Andorra	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	AGO	Angola	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	AGO	Angola	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	AIA	Anguilla	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	AIA	Anguilla	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			60.1
COUNTRIES	ATG	Antigua and Barbuda	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	ATG	Antigua and Barbuda	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			
COUNTRIES	ARG	Argentina	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			54.35.00
COUNTRIES	ARG	Argentina	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			48.05.00
COUNTRIES	ARM	Armenia	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			13.26
COUNTRIES	ARM	Armenia	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	ABW	Aruba	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			
COUNTRIES	ABW	Aruba	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			60.14.00
COUNTRIES	AUS	Australia	2022	HPV_FEM	HPV Female, final dose	OFFICIAL	Official coverage			80.27.00
COUNTRIES	AUS	Australia	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			77.09.00
COUNTRIES	AUT	Austria	2022	HPV_MALE	HPV Male, final dose	OFFICIAL	Official coverage			24
